Server_ID,Hostname,IP_Address,OS_Type,Server_Location,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Admin_Name,Admin_Email,Admin_Phone,Log_Timestamp,CPU_Health,Memory_Health,Disk_Health,Availability_Pct,Total_Network_MBs,Load_Score,Date,Hour,Server_Role,Instance_Size,Region_Group
45f85e50-93d5-4980-8810-e893654bcde8,gAAAAABptp5OJWwj1dIT7M1sL0mzU3BZSfRBpX4_JmiwF7c1agft-tlN-pKOsex0uNktDyaU2llIYfWdYGksppxXGIMuUBhFmA==,gAAAAABptp5OiPHtTkU_ZrvPlzwmFOUTJSpC9Pkf8-KJOfEoQOxYQP8xbNf29nPKdZAYrDN4Cnt9zTz8LQbaQn1GUFmhI2AMxg==,Windows Server 2022,"Sydney, Australia",42.23,59.59,59.81,57.67,79.82,21.71,2.29,gAAAAABptp5OfNtkMkIjzbpEy4JJ1XWa43VHpAqcSFWZQkHZkRLre3Fixd-dJlyU-QQ3bKVweUX7vAOcPje7BcvIEdGh7A7NSQ==,gAAAAABptp5OvdVxoJiTsSCt2DkTmlZGCIHXlGMKfoml3O-HI_vRcbfWOgfSfhpjptey1i9QNxKkJzQys265wM19kDVq8OEuBlGbl5SQ1xs--Amjn7PjxWM=,gAAAAABptp5OBTIBB-60fjZpVUiSpz-KsBSBoN2dzhw0h4bTpK35Ywi-jPVSTF398UvXC8zBKoBgv0ckU9DJlpcIQMpPqxziQQ==,2025-02-19 13:46:00,GOOD,GOOD,GOOD,90.46,137.49,53.88,2025-02-19,13,API,Medium,Asia Pacific
2bcf9791-4750-4c36-9cd5-88335c385de4,gAAAAABptp5OZnp85QJN1o2KGUPDEf6zgWfgltNErETAM43RXA2y0r7N5bUnGT7qInbSYL_e4qbNJSYrbZ9HIqf7xOb8x6YTDQ==,gAAAAABptp5OIpKCD1m3mhKTIe7qHq1P9OqESb-uDjxADwnvCuXp0VYist_B92aawkdD4QrsK4i8APBKqPNmByrekEPOAfIb5g==,CentOS 8,"London, UK",94.01,60.56,31.86,10.33,89.24,20.29,3.71,gAAAAABptp5OOTpcagiH6J6NLdo3n4eGCeo1vbVui8KwciN_zWzknzHVPD6UOligOcB-uJlKHiJ9GxL3zq375lWcts5dKX2r5Q==,gAAAAABptp5OG3VNeMNuyqrsjh8AojN2zTBiQKhTQ4uH_cA8bFwJUcviSGkVSh0ODoWsUD2weQqcfS9xfPlYVEywzapTTI8PFirRkOdj8PygoAG0wHQFd3w=,gAAAAABptp5OOaNhOh3Hs9pk22tQbQjxxd8muFdBf3EcTM0Y8TvzJQIU0K-uNrHq3yU6JzFenuPvBDGMaQOJ6BujG7rnyWppwQ==,2025-02-24 09:53:00,CRITICAL,MODERATE,GOOD,84.54,99.57,62.14,2025-02-24,9,Application,Medium,Europe
6a035308-8cef-404d-9a17-eb294ecf8b43,gAAAAABptp5OZAw19HVfPQ6FS0y1K0USNu5hacMzWJE8VixOBvyp7NmAfkXBdOJ5d6lXr0SS2pFv-pPOCjH7Af0rI1Of9WuQWg==,gAAAAABptp5OlWsktqWTwFjC3riq_4S0Cpxob_wg2TDc48Q6F2mDK1qEpCz47EfnsVyrjuJfHy0EImV9tVE4qHvzwVBanjeNQQ==,CentOS 8,"New York, USA",19.83,92.92,86.36,116.42,100.22,18.68,5.32,gAAAAABptp5OKMUHrdY42yw6Hm37ak1mPuxlPD2O4HMO-p_ihg7vTqIwyJfXYAGl-OVP_2lU-ltMeT5J-UYK0t_9dvUYmKFCbw==,gAAAAABptp5OH35SBmlSVDzIkB-STeSwTHjUzVIpDr4S7KG5-FkUgDDBN9sFCVCoijRgDFT4he2_YGTiYTKrsaDBvY-AFxHa5nXTX5vuJJ9oBd7Anq8vHt0=,gAAAAABptp5OwgIDy_WZ1fHy5UWEBHK2kAOLmNQHt7Qh6qtLHzQU8Qoz5cHX3auUeqvKuU7fg4I0lUHOvD_pZW-TDctR0PMofg==,2025-03-12 05:23:00,GOOD,CRITICAL,CRITICAL,77.83,216.64,66.37,2025-03-12,5,Web Server,Small,Americas
7b188562-51f6-4052-8ee8-795966836b9a,gAAAAABptp5ObwDfXvqjHpU5Iiw240ywwdj6O5iu6zJmkorjz_F0n2lPndc1vqZKvs3s6-rCV4CFDr04cPc3gKYFt2S8L4W_JQ==,gAAAAABptp5OMmtpjjoQAuVCIcLpYMAMifWhq8-lC2v2tP7qP0WE3CSJB_Ed6r_LE9u83KFvW3LtxAoJV2h8Jo-oKH-YkiiRcQ==,CentOS 8,"London, UK",24.95,24.68,37.17,74.78,134.1,18.34,5.66,gAAAAABptp5OWaTx-xa7VQmvz35fOqP2Og8thI37mLBjXQVJkwP4pXI52SvKy7gXwrRfJA8vfSEMo5LPOY_SzJeLJL8bk4zzkg==,gAAAAABptp5OhiNUtJCEZ2bWEdjQYOeHR1LgxKj3GgWxgSOimyofMTE-TLXtiWq__Wm22104bwPpNJHm-DqwAh0oYltpo3QVBQYH3PZcdJWc-w_HkjxGfus=,gAAAAABptp5O0PCKtXoXN3mLSMNyUD7FEm0f85lVpA_AbqNr7y3TCkwBNY484i7v5IcPFRQZIcHK8M3kg3t1n5-NVZgrDpio_A==,2025-01-17 21:34:00,GOOD,GOOD,GOOD,76.42,208.88,28.93,2025-01-17,21,API,Medium,Europe
31b4037d-4400-483b-ac3b-62a4e0fdb3de,gAAAAABptp5OE3ict5HwtDKB3-UOq1YscsrDHgP0s70eJD2-890Fxvhbqc8388rio4-8_hfOYZiS9Blk__z_4IasRzimLscOXg==,gAAAAABptp5O22m6pyPQz4PJbcD9SUx9BZ-USrb2P-eBMifMdLJQ8qyvoLw3qreKPVUwH7AtbDMwnaq2TUCHGrn0e9Rihq2apQ==,CentOS 8,"Tokyo, Japan",24.9,38.19,62.9,74.42,96.16,20.15,3.85,gAAAAABptp5OLprIRegWR-9vkjhdtPyVsjPYXAu-8zdE8O0ZDeQW_3BJ1Nx89kkgMYxL9pl9Fsa1wWPLHwSWxg33MVQFy9xlSw==,gAAAAABptp5OhGH6Ms4dG3QCfxFP8-oPLVMJFLaK4AP8-kpoji-rFFR4JmB47ThGI_J0a6hroJPgVtdwR33jFgbOODLhzYeTid3dhuzG9-qheJOwtXXzCkg=,gAAAAABptp5Olg3y0mccrb9Cjf9sZm3pvzR3vvRE_303uUJR2NGllQhRuxSLnPEK1GXaqp34ufO5bd5lKec-mI7xl7RWcvOwww==,2025-03-09 07:57:00,GOOD,GOOD,MODERATE,83.96,170.57999999999998,42.0,2025-03-09,7,Application,Medium,Asia Pacific
208f4b78-88d8-4528-8dcc-2524d6d710fc,gAAAAABptp5O8tMEtU2iKOmicDGZvIuZYjm8LK58vWNnF7im023tU1RFddGAJPJp6P2m-edpky-m1v8A6yrElkobWJ7gJTLTWw==,gAAAAABptp5Og-W_J1mDJQtBwcQO0twsnwhiQGtmKLaoq9AYL-I6p4q4FDKq_jbrF6ph68-1an8VSJpKUyN_WGkCj0uAJK4aWQ==,Windows Server 2019,"London, UK",44.98,85.3,99.64,98.6,54.44,21.7,2.3,gAAAAABptp5OB_Y9AkhS72n6GPZ5y_kahLf3Sa-VH6G_D9QESreXXGJzDr0h3h7CBrl0PMS5D7ddbEBNVxB6nNWzd2JlysrLQg==,gAAAAABptp5OvW9BYorAsHU8bk8lFYaphA0TrK4YSe6GXr6szxQgtIQueZ_54FaaNOInFFFgp0ln4aHAxqICgmKsOdDoImL9_CkRwYhhJ8bZEr77ne2SPh4=,gAAAAABptp5OV-PNiPvjt2WaZuoTX3Ieeywxg-rqyI5nmxr-HD0qkF6EompkxdUvSCpaczjxq3NGGdQpVwB8idyydSY0DT9seA==,2025-01-21 13:38:00,GOOD,CRITICAL,CRITICAL,90.42,153.04,76.64,2025-01-21,13,Web Server,Small,Europe
e9a42e27-09a6-4d02-b135-6b8f33fd6f90,gAAAAABptp5O5otPU9W2PsgBtUo3EeVjSPcql4z8FwgrNmT6cidQ4sLvgC9DAJ3EYs5_qVfDE6sC6B1mmPzWRd3BonBHGUCFsA==,gAAAAABptp5OMJYs1gWX-4ljZ0doJBBGC6sqkFlsFL8c_9slczOTOmnq5SkknvtipNaQg3wALy-XOqw59Tbxi4iYs56eGiUbDg==,Ubuntu 20.04,"New York, USA",66.75,87.9,94.88,105.59,50.61,20.02,3.98,gAAAAABptp5ObDWvszT3i5o1vaE_02V7DaxpxmtZZP8fMVIvsTjPa2X464tA7Scihpf337ZE-7jYegKrqkumE8WBwnvjde6MXg==,gAAAAABptp5OU4YrJZDzRTk6_1METbZKOQC8PwBG2I1vwcpoQeNVA6xTKDBj3mem5hd5UeVeoGCODSQBt6tF9FVeD9McRSfhwIw-Xu0_XLctsnTXk3ZK6yo=,gAAAAABptp5OAzA4BUksbihtdfYPfJNfpFthnOWwu6hMo0JOmRffMigT86p3IubPaWS8bhVdAlUXJuHH3xlvlaAcgslPk0GDlg==,2025-02-28 02:17:00,MODERATE,CRITICAL,CRITICAL,83.42,156.2,83.18,2025-02-28,2,Cache,Small,Americas
f2d8c00d-81e8-4000-9cf0-ea6f7e36c1ed,gAAAAABptp5ODEnAIFNVuEsYiB013RFfe2jc3rY8DjRjYGuPcTBQ5urAHHmLXJKTPiC3W5EhTS680LyE7a5OFwKwrrVsnB7kjQ==,gAAAAABptp5OoS8E_NhWAlkx-c-jXITjR9sp6MN8PhrQWxH5LdeIWZzGDDgEbnTI5je34oy_XPlGBUAuURFdHoUXRoyfPd0uvA==,Windows Server 2022,"Tokyo, Japan",35.69,89.34,81.83,63.08,19.06,19.6,4.4,gAAAAABptp5Oo9C-zGUhj2d-eJUhLcF7yVXe7jM7tmrfb7ivCGuhIEZUY_Do_UkZ-4lquKDPW-dQHHb-yu3gARwLiMViJtFAXQ==,gAAAAABptp5O9vKfZmJRN_aESXJig-QVgs544pgHMeMKjMgIzbvppzfncwh_91vbt9hX6m_1lRfHDqKDBeFa_CpIhWLLC5xsGuAOmj_lXd8u_u4C0dDu3Po=,gAAAAABptp5OZLF8dP_ID9LrE5Rzq8P7TTFP8C7X0R6X-3pcXDKJ-4ObrGxz-AZFLUTVU7j_M7SX2xEenSDU1HBzWYqTOdmfAQ==,2025-01-19 13:00:00,GOOD,CRITICAL,MODERATE,81.67,82.14,68.95,2025-01-19,13,API,Medium,Asia Pacific
cd63c41b-1e76-41ab-abdf-4d8532288d1f,gAAAAABptp5OhHsaug49ISuOTz3Pyx95EuUL-OoOh3Uc2ThBxY2UUTxZA-CPSSuOVXIYljIMwlerZ8uYm6N8pqbQmPwrVjWwMQ==,gAAAAABptp5OrLh0dmS1ePDnkHYMezpsw54PJEj_Xd2zCRv1Ww-9cKuU_vfDaFGbNR-FHSyry9zZU0Jm5NicVb1jM4rAHBLt8w==,Ubuntu 20.04,"London, UK",43.0,34.47,73.66,24.16,142.89,21.95,2.05,gAAAAABptp5O1OFokKtI8cJ3kVIxkgVNbR92xEc_9UMhLgMc730LaTra8qMuQRyTcc6X37XXoJsM3oIAwiLv--Yy-jAnCa_67Q==,gAAAAABptp5OPptpl3hhc1T2b2rizIGsq6iqP6onrUeojJQGF_cJQeNHuZgf9ggFUFZ1xf2nUgeyZb5yx01vcllgnCa8C236oIYBfT1xkcB0drlUCqTQz58=,gAAAAABptp5OOIewhS-i-ED0-pDINsjPLf0LecsHBZPpKwaZWBasfWbcW31tv28eI2a7ak9BPrX_XvchfSp_j3aQFnHJvRUSdQ==,2025-02-20 11:31:00,GOOD,GOOD,MODERATE,91.46,167.04999999999998,50.38,2025-02-20,11,Web Server,Small,Europe
d7daf6c4-22a9-4a4a-bee8-215ba349412c,gAAAAABptp5ObFLXju6hEHUCrdREem5uaHay-Eo_pvfxk7_W-NNblDZzDLtMbJrgfVMisSeAkBZvQUIqnGV-xRNEoJMZjLEccQ==,gAAAAABptp5O8epr3GCyep9A6gTacSXQ2UMbW7-ycr8GMW1oNI0sl-ld2A1LVQDmNNJGfQR-0dqQdWAq_uqkLHjnFAdZNqdqLg==,Red Hat Enterprise Linux,"New York, USA",88.29,24.14,26.13,54.32,121.68,18.57,5.43,gAAAAABptp5OkhDfqM-v0MEikeYEcYhjr0j4DPp-oJrMNVE08zI2zrQubZ0KhaHUigficudZzORLlk9ziNKoJJnA3ZTOhPgbW8W3eeLpSR9bzapVpu7y3TY=,gAAAAABptp5O1kCt2VT9FM-kC96ySAPPujUOgV2PJwbBxNcPAfHiltgpVbtMpxqCTy2ND5MjPImj4X_stT1l5f6WlOX_OvGzka5hccJc9UcSrwHx8zXN_3s=,gAAAAABptp5Omm2kjtXxIJNMt4VrBtREzkSpYSyfwswkRp2TUlIxvYrvxRIe_BRJUjcKRRnA56xUNpQwkyoMQJxFXQVnIiU8HQ==,2025-02-02 08:45:00,CRITICAL,GOOD,GOOD,77.38,176.0,46.19,2025-02-02,8,Analytics,Large,Americas
4cb1a51a-f2f7-4723-9e2c-cf2f8b95b327,gAAAAABptp5Og5evacxFy_0wqQaTQoXjVgS-XoXMNFVSjT-5e3Rya9EOIsmF1D6EoUxhoLgN8CbzaTNedxf-4Tq8eiZ-5J3Gjw==,gAAAAABptp5Oitn1dY0f5XqkVtJT4ZteDCkHjRuPBej_MNDRBxrh05fSaENmBWn8-V3v45B7NZupemb4wXgqDXBLuB2dEr-TOQ==,Windows Server 2022,"Berlin, Germany",82.2,51.31,96.44,112.63,61.86,21.41,2.59,gAAAAABptp5O-MiQ5AidD--S7m4pEUSCJ0vHhpHsg4LZ0rft0QuOnaZjHOZ67YHyZigjX5cfFe_mscLfuyD5AErLi8fkDorx8g==,gAAAAABptp5OOtrOYskegVoRIFu54gz9-nXjn9GbU2EqEkqlVhhrqLV-Usesx1dXUwSPHKpfKGVW0RkY57yjkBXO4y-Gfra6fgN3_Ve6-nkMgNh7EQ9dj6I=,gAAAAABptp5OdJvOhxB4kt_Sr1NudgGCMc0OLZdScL40qFGmnL6yE9GtA3flrxTbPya9pTly3tcPNsEZYIRR14aCzfOFfGfSxQ==,2025-02-04 17:21:00,CRITICAL,GOOD,CRITICAL,89.21,174.49,76.65,2025-02-04,17,Web Server,Small,Europe
f30b02be-e33b-402f-9955-0ab9ec2da98b,gAAAAABptp5OfgzPAKxIlTnRIv_UKuIzvrOCfx7E05SSY23w08pQABjfxRe3NdT_Y4HRlYuBT3JqQlycxLYTyX-KGmp0Z8UqHQ==,gAAAAABptp5OFMBMg85luU71nVNId-F6ASKzffKDrsgZCg3dURGu9mCQIrTLbQRCghniANJE6pVjShq6yIsljYfxKcJdT_kOAw==,Windows Server 2019,"New York, USA",34.77,75.52,81.73,113.09,23.24,22.24,1.76,gAAAAABptp5OsvwccG6XnZS_Xd4HbvHiLUTbCvbGA7cW3CTH1GcDOjrh8wsVNrlMt-z7E7ipbGGKBY0JjYoCn0NIP97maywB3g==,gAAAAABptp5OLF5JBn9rnTMiqupoUcy-KQNGwgPwSSlTWEBvnNnQwWEyKymcQjdjT1cViOJw57DuKXJk4x43FKUK3DK-yN7eZMS6QQLhDrlqlWkL_MnLuTM=,gAAAAABptp5OyLEqDDZ7vhGQGPNLo2PgMWAz_z52p4s4s7c6Uo_s1Q-vTUiotflZREeQWInZPv51EgnWwnCwBA-UmkrunSah-A==,2025-01-29 00:26:00,GOOD,MODERATE,MODERATE,92.67,136.33,64.01,2025-01-29,0,Application,Medium,Americas
f73edcd1-c6ba-42c0-b7ba-b30f32c49818,gAAAAABptp5OaUUMFG-ByYIU6fCSkiq38tos_YVJVeUdGEA55EjSrxoISNweCK5dxPe83JFoMjaUS71C3SnGB8yl1zYxJVDw1Q==,gAAAAABptp5O6TXEC7Y52Y_2i-LZ5Hwlw_lJLnptBy9FHMbWBlpGedVl03KdmTfb6ENspURJoUHbhzO08pU_jIn5Z4aUOrWiTA==,Ubuntu 20.04,"Berlin, Germany",38.57,39.81,33.87,83.65,39.21,18.19,5.81,gAAAAABptp5O1l74VeEAzw-vBXDZYGo73735o3iQirXQlgSonP0i7wlkddOXy5tjkl_VmwEL5DESWYR_H03F2Ht3fePC9lntSA==,gAAAAABptp5O8zuQDj-jSYKoD-XPgXPNjITL-w4-mOlZb0Fq8I1hhxXK5YJRWHDzbZgeAn5Hn3BXsdZ4qs0QhB4DhuGxn2uV70xNe7iSmVt_f0NXNvxaOog=,gAAAAABptp5OKYNNmiHtMLa3CWKqe4i17m7-QIwzoNkvO4Kr5lKpH5lJiDZSRowsBfM1M56in-PK7SEeH325cP5UGfMF44UiFA==,2025-02-03 08:47:00,GOOD,GOOD,GOOD,75.79,122.86000000000001,37.42,2025-02-03,8,Backup,Small,Europe
0a0c694c-17be-4566-9c77-8e74ff8c4839,gAAAAABptp5OPAtz7dh5H09IduCn00kmEng1E6ufpYNSCsBzYdx9IR1-JAaxozTykfu46QJ3gmAPW46oTubRC-ZJzbuYxaWvIQ==,gAAAAABptp5OabA2RXK6X_PGivya-NhKZOjyq1kbaW6rLkD98FZLGNX_l4fik6t5hP1RlBMuhprwIBvBT4u691lciGiEqlYczg==,Red Hat Enterprise Linux,"Tokyo, Japan",80.58,81.95,49.5,115.76,119.02,19.3,4.7,gAAAAABptp5OVcQ2wuwlgpSb4mWB3QD7OMrCAE8p4s3cf27ygTpcT0GyPlLU5Nd-8IvamXLJxc9rno0VYOQO3rFJCzz6G8ubNg==,gAAAAABptp5OpTmrD9Lya2N86gSU09QeKkH22l-ITHxW6li9QzmZiWsGVOcDggusMg22ZXdkafZHNpShLBya4aCwOi3plPDVSuE2npA-hJxhnKzxyVXL5sU=,gAAAAABptp5OwO35u5UXFHXrR7SO9Amdtf8OKYicP1DTNKGO4nNBwBwJgNjY7T-zctOXXsVYCVgra_Z1VaLSA7kKSIDtjjeh2A==,2025-02-09 02:26:00,CRITICAL,MODERATE,GOOD,80.42,234.78,70.68,2025-02-09,2,Database,Large,Asia Pacific
f4a5f217-7c24-4f08-be11-0c179ef403e9,gAAAAABptp5OcaM_Hf6q5KAtwRlJFOG8f3y4eJWsZhioQVcHMolsE0JMnBqakhuRTOHfEgoozg0R3YRPZajtw6CeWi3pYwqZLw==,gAAAAABptp5OhZ_uWyGHMdVbe1h2ZHP81WE9SV8u8VNP7BscVeDWH1833aoJ-WnROHra4m8LJJS1R1nKgO77-28e4EnZV8dPDA==,Ubuntu 20.04,"London, UK",82.37,92.71,72.98,22.19,46.86,20.43,3.57,gAAAAABptp5OkL5vf-6n4stLxe_O_N-xeekt-vLKMzYJAb3HS4PijBWHCccUxnG8JN774D0sfRB8xeZnRZDZzID5PYi4lBs1Tw==,gAAAAABptp5OdAZS36Y_2mKB0nAaUFI2AbaYbuEx8E8b3tohGRZjRQK_zYgLEcuz9dMMrPjlhq_JWIKuZgG_o3VfIuBI035OBoip5Ek60sz40mruegQ0e90=,gAAAAABptp5O1t0JFD840P0O9xRTzkaoaPunefB_S_GyBLrtq6pYjQp2_yy_SZzprD1T_wbHwJqOZZwLRRogIE33wXCmTgytEQ==,2025-03-11 06:25:00,CRITICAL,CRITICAL,MODERATE,85.12,69.05,82.69,2025-03-11,6,Web Server,Small,Europe
263e2221-7f06-4803-9bb2-7c26818829de,gAAAAABptp5OKJr1IVkPiYfZUVoPU0eObNSVdby67QTjqRpTJV1nTDPCJdqQk3bXUHI3QixWY1bYRz4awZU_yDPMHuV1eYswIQ==,gAAAAABptp5OaL8LJNnpZ-I8n6XnQ0HKtv_VIHF3w7WI8iVmCyzIVgFnKV3eVAsCbj8WIWMrIp3ebtK_SV6NnUT-3UXPNaCVlw==,Windows Server 2019,"Sydney, Australia",37.09,56.42,27.57,57.95,125.23,22.82,1.18,gAAAAABptp5OFyp-Gl_ExHnP7ZBNTBQypsCUd0Uy8tx2bkZzXTsyoWH4FYIKSN3Wz12W884jWKKRg-mT6tCdJMG6VTRQ7u2QKw==,gAAAAABptp5O7OeP-dE4C585rBdDmjSHzH-lk77PNPF_JmlqTxubicGDdF_BPAdP63riOQ0RR5QB8dowltEH2c3yxEbTGBmkYegdbob1viMMeGMnQfrs0ZA=,gAAAAABptp5O6-yJUUlrJmwEmDhsV7r3W8W9SAZGIB1YWvIF3NfCwM9cgWJjSOznoVSdGoe3MxinD8Y81B1dF58_wqSuhpCuaQ==,2025-01-26 16:21:00,GOOD,GOOD,GOOD,95.08,183.18,40.36,2025-01-26,16,Analytics,Large,Asia Pacific
e541f2f7-515f-4a8f-b177-c5e90ee9414c,gAAAAABptp5O7Qq3cLoma1zuVtYaRursIhIBf3ane1NghHRvGSki8hfmNp9GNFBd7T6zYMR7Vtb_1xqBXIXukHa_F2stArBTfQ==,gAAAAABptp5OF9zLMpFnXP6z1mscCRczNm3ceprVg0eryRyk7vPBH2wMb22gT6k1ulUHqQo7klQgT4oHly24VXaMLUjNp0OCew==,Red Hat Enterprise Linux,"London, UK",69.55,93.26,35.63,62.77,93.11,22.74,1.26,gAAAAABptp5OkBmzZph5qz7BoLkrYn_ZWwqmZDSFD7ltvHXKvp_MpiNH1j8WDIfSSK2XPtmRf-CDc5QsSuCKx3BTnJbL0d_MNA==,gAAAAABptp5OjDfjypCou7ItylelKMK6AL3x9lh-urFt0TXnExL1qyVTvW_6B4hHYU_69w8MbwEBdQiOb3QFNXlGA0j5-gfllLqsIzSMf0zPSc7hdtJtz_g=,gAAAAABptp5O73wUsKSZI6GV-ssgH5CSq_sqLZkQJAvMYvcVpGqTVGWBQRi766zrsazTNIoNm-l3E6G_oou0K6NK22aKPTt9fQ==,2025-02-26 13:48:00,MODERATE,CRITICAL,GOOD,94.75,155.88,66.15,2025-02-26,13,Cache,Small,Europe
3ce3e210-f12d-48a6-9c32-d122b4511d43,gAAAAABptp5OXA-KMrVnvL4xQAHtUabpkWKDhiGdw-RoZJR22G_OKu-HLBq8iKzp-ypCk4KehHr_riFEYdYFjq40ZPddqOodDg==,gAAAAABptp5Oyvs8TG0wBW-T-RNL_ro4a92w73QbjfbQqfA2bTPNHx5o0-LuDmWgst0D-DjoYA1YRlBrLS631NW2gIE3QQJC2Q==,Windows Server 2019,"Tokyo, Japan",33.38,71.83,68.57,56.66,96.37,19.2,4.8,gAAAAABptp5OKOfvPESA9uGJy6Dsac7sNRrs-8aX2pX9OMCdBdWCRdDxJoxKwFFXZYpgKy9m-_RHQPVT6OorggMPjqxV7ulHmw==,gAAAAABptp5OphoE8zXUjT8Lby7085mm-vBUD38t__rMdgc7QYWBs0I9WuUGx9JlxYg-72kc2Y9q_mvyOE8YMC4sL5w98VAHbnE4PhW1qZUozc8WzUvQymI=,gAAAAABptp5OMmWkF2QtRBfHqiwNcXDZ7o8g9R2NERByTfIj0iH3a3nLa3ZNm8FnIkonBC94HLKPvUaME2X2Id8F7vh_NMRucQ==,2025-02-20 16:14:00,GOOD,MODERATE,MODERATE,80.0,153.03,57.93,2025-02-20,16,Application,Medium,Asia Pacific
1ac75ca2-8b59-4b90-897a-64c7913b5098,gAAAAABptp5ODQ-lIo_EkC4DxhPfl2QT4NFMQqdDTm9o1Hkpm8DRJVhQEMOX5MyelzV28sNMCvoA5VHoDMHWkZoVES06OOagHQ==,gAAAAABptp5ON1WOgmyYMA_gFkxFmh_4eeYW-ZLDPieUFRJvAMwyX7UtK11PiD3d6_xCh2U9106JRyaFlu99jrdv6F8digFEQg==,Ubuntu 20.04,"Berlin, Germany",44.27,20.03,93.94,121.16,11.86,19.27,4.73,gAAAAABptp5O6rP3ASQDf9i42e75j2k0U_o90Mw4dzmBqVQcpEuG0zaGK1p9TzHVOKVst55EVs11cNGRzPLQcg08vNbmgON4ug==,gAAAAABptp5OHL9bpHhZhSwk2STvnoKOpX3_2N9A7JT-hMO_wfc_GuWtYB-GKjpBsjWKt0vKs0vzK2zbtABXAX1LiJ3pWBZF8zSXM6uYeHN1oKTfCHzvFz0=,gAAAAABptp5OOYjyi0DlrQqnZPiZExP2B7RHH2Cuh5Mg7Xk6S9YKJu9iiclwvi5YjrqHW76K_2OhC6dO3o_g8-dpmMqVI4StvQ==,2025-01-22 07:42:00,GOOD,GOOD,CRITICAL,80.29,133.01999999999998,52.75,2025-01-22,7,API,Medium,Europe
36ff6320-81da-4d9c-bf87-ee5231163167,gAAAAABptp5OfW30uKHD5K1ayjbCPzCRaLaBWt-CO-XACaYroPqRy70fIl4PdCwwZ1Z0OpgBq4QDs78Vew5mbbOKKWHLiiy0vg==,gAAAAABptp5OqoOR1e-gLdD_4Xj5A9gIjHgBUX8Zn8tq7Ii_-VpYYRaKihyREgeVx2AOoMKemiFWLoxjjuXC7ncs_8X_5Xl5fw==,Ubuntu 20.04,"Sydney, Australia",97.8,31.31,54.23,23.25,74.9,22.92,1.08,gAAAAABptp5OI4dBXdPUUYzaaJeFT0Zdn2035bqjjqn1DoUgH25rOwCcrU_xXAiht0I6WUTUkISyCM4HF35jwW3PGCPFC7ZMUw==,gAAAAABptp5OwPg_Rm_FqlSCWxUqbgRW2-N260OaLPW3U1FDGks6sE3Ku76AUM-3sDvmggMu2z70Vpd5bWtFvJcgFQtkIGftz4jdTQxO_UDl09z9rCOXw5Y=,gAAAAABptp5Olvapwnaym8da5bk6yATBN5PcaO8dLWl_Qf0fh-XPYPJJQf4ZuC17jsBNPESpacW92YEly-Nkda2JU_xc4Ktiyw==,2025-02-08 18:20:00,CRITICAL,GOOD,GOOD,95.5,98.15,61.11,2025-02-08,18,Cache,Small,Asia Pacific
b578baae-6caf-47e6-a1f4-a0eebe17c77f,gAAAAABptp5OomYHhVHB8qKKAF4VWn0OMgq4ySrnltdyqFL5pqDEWG4zN5ZQTKq4SsoddzshF6glk0XiepdZRQ1rm8Tg_fcAYg==,gAAAAABptp5OBYfDiYrH2t3mtjrThXJIZWlt2GFQtEKTs7bpLng-7HQZmaTV1WcE2z4DCOQ7maSpX0_jLYup-Fx-hFVxOrewrA==,Ubuntu 20.04,"Tokyo, Japan",57.14,38.93,98.83,55.02,123.39,20.71,3.29,gAAAAABptp5Op0GRwAvWaWncqUpok5lgxRzZYXiwQ8GvJF1x-zBDcjjIxVDJMJaPZIaNwr20d1dnBnIs8Nm35-ye0Nm4O5Jkxg==,gAAAAABptp5OG79kXt1hnrc0umJEYFWFOUssGG4wh6xzsxywLHe5xhdB60_AXTDIZF409rd7ZwRt3lljjFGXjqydV0f_0hiaXSwKgo1Cs1s2iEbSCePUsLY=,gAAAAABptp5On1I7FRbWyJ_mZ_lJtA2klkrL70CkZAwTY7aYOaogalT3cgHv9hWg6ShBm59wCAdeJT6KnJUqNZyjO4-mdulG8g==,2025-01-24 02:14:00,MODERATE,GOOD,CRITICAL,86.29,178.41,64.97,2025-01-24,2,Database,Large,Asia Pacific
